"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP11A",121.196926466326,-0.426364453674648,0.0930902221161791,-4.58012070421891,4.64707658147868e-06,5.18968373403016e-05
"ATP1B1",22.9464915712596,-1.12427587207325,0.370027526314258,-3.03835739808832,0.0023787165634369,0.0085986342223912
"ATP2C1",126.435131657681,-0.214113764189723,0.0619832953073108,-3.45437852453883,0.000551562631186414,0.00266611962232649
"ATP6AP1",225.806971288933,-0.388546552444881,0.0955849872593421,-4.06493282664434,4.8046297857278e-05,0.000357448351153839
"ATP6AP2",560.612691522395,-0.225534401134247,0.0700368144517424,-3.22022643233792,0.00128089380366091,0.00522760122076384
"ATP6V0A1",67.0622539880917,-0.716396403498242,0.0906906607008753,-7.89934043882567,2.80383109145254e-15,2.48924124299157e-12
"ATP6V1B2",128.200174392386,-0.413845262750975,0.095717579289769,-4.3236076990427,1.5349815000814e-05,0.000138023961084294
"ATP6V1C1",123.941209206796,-0.214967618671835,0.0579703115614216,-3.70823638655227,0.00020870778059911,0.00119696878304839
"ATP6V1E1",282.111802417189,-0.182206896940001,0.0548874099440298,-3.31964829686448,0.000901309194422517,0.0039691582480571
"ATP6V1G1",389.011540840768,-0.355694243185902,0.0753297581586824,-4.72182908694105,2.33733062380692e-06,2.95876729251299e-05
"ATP7A",106.70314410404,-0.319766374171838,0.0857475069842342,-3.72916234440065,0.000192117352910335,0.00112113356209769
"ATP8B4",67.3637113009901,-0.560220857232072,0.100979732549689,-5.54785443659603,2.89196484668116e-08,7.44918682074527e-07
"ATRNL1",20.2792382280537,-0.662201843428349,0.207739863703789,-3.18764935926099,0.00143434357843525,0.00573608211231898
"ATXN2",208.553536538809,-0.212804939481995,0.0511356758337956,-4.16157479122143,3.16060448300171e-05,0.000251282208359008
"ATXN3",126.637867902709,-0.361842279714813,0.0730523019804612,-4.953194764644,7.30048374151287e-07,1.12784851491563e-05
"AUH",112.797578949836,-0.318848249213089,0.0983614842851217,-3.24159656119909,0.00118862158835243,0.00491885447237084
"AUTS2",106.738051481932,-0.626269930715723,0.198023528460625,-3.16260363394267,0.00156365069208949,0.00615023770581569
"AVIL",10.6882682673799,-0.614815259995179,0.189527623067954,-3.243934842019,0.00117890711022314,0.00488928869101261
"AXIN2",47.7283757166338,-0.709204657330158,0.189434970291837,-3.7437895243818,0.00018126551231927,0.00106810302104235
"AXL",304.913656231469,-0.581061672468313,0.12805416747744,-4.53762406889788,5.68915603985082e-06,6.15955211241409e-05
"B3GALNT1",29.2534750508841,-0.43735552301566,0.123324743983917,-3.54637284365816,0.000390573181652146,0.0020035682049544
"B3GALNT2",66.1874947707367,-0.325579960829688,0.0868079707662714,-3.75057679560676,0.000176428258724186,0.00104407704247847
"B3GALT1",5.93604611524281,-1.79076289081749,0.560967665937452,-3.19227470593137,0.00141157014753707,0.00566201194420217
"B3GALT4",81.3365978934149,-0.334755582493076,0.0784520436343083,-4.26700907950194,1.98111099571418e-05,0.000171649024918189
"B3GNT2",101.61383386412,-0.225648065962565,0.0726666770901362,-3.10524816873998,0.00190119437465428,0.00721110950933383
"B4GALT4",17.387837569996,-0.395699491053061,0.121275670483616,-3.26281017021067,0.00110313384335651,0.0046312841714939
"B4GALT5",85.5967701219281,-0.399797087407745,0.0892694262456985,-4.47854438211996,7.51537465834231e-06,7.72239539545868e-05
"BACE1",30.1444651753296,-0.463553464494641,0.141371009310581,-3.27898532206311,0.00104181054454507,0.00443535518596763
"BAHD1",57.5732377256558,-0.25970477210458,0.0758365504280168,-3.42453303372612,0.00061585696851743,0.00291448729557449
"BAIAP2L1",23.0256417283465,-1.02402738996188,0.274554767398944,-3.72977457162093,0.000191651159716686,0.00111988525403559
"BAMBI",72.933687354462,-0.659355707877547,0.134782395289057,-4.89200170737047,9.98155786326039e-07,1.47203107491737e-05
"BBS4",39.2835502021342,-0.423131987253401,0.103519953259817,-4.08744376257021,4.36152356667374e-05,0.000329639099531182
"BBS9",13.1395942076738,-0.444035009411466,0.133925737054085,-3.31553157129273,0.000914690084696494,0.00401193147833818
