"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NUP37",94.0013358065577,-0.212296577407668,0.0708644873718852,-2.99581052909577,0.00273716449325664,0.2820143418607
"TM7SF2",27.321931302547,0.443655649472349,0.148159120661153,2.99445385132252,0.00274936643400269,0.2820143418607
"ARHGEF11",23.4770344291471,0.465981181030199,0.156936067511745,2.96924211507545,0.00298535275104713,0.289806274816976
"CDH1",25.4014229168228,0.599870143045159,0.201131298858102,2.98248033225483,0.00285923018700177,0.289806274816976
"EEF1E1",90.9996847049653,-0.241997875680323,0.0814687778355314,-2.9704370448378,0.00297376349769418,0.289806274816976
"FXYD6",140.584600250401,0.366143787277138,0.123418049051907,2.96669563398418,0.00301018787297474,0.289806274816976
"LOC107503904",56.5430423187413,0.309204765101258,0.104300105189009,2.96456810413496,0.00303108142961322,0.289806274816976
"MTX2",70.5685499479277,-0.231933448002605,0.0781288204519821,-2.96860296444833,0.00299156857571832,0.289806274816976
"PRXL2C",42.3289170586456,0.376030807715209,0.126404887339111,2.97481225315613,0.00293167915941468,0.289806274816976
"SELENBP1",12.7193887031464,0.829755105755938,0.278948629364978,2.97458032916262,0.00293389628008001,0.289806274816976
"USP11",202.283454360502,0.239105382334866,0.0803915289023215,2.97426091529355,0.0029369522814477,0.289806274816976
"GXYLT1",19.4099804573119,-0.356611640757664,0.120519268578203,-2.95895955032506,0.00308679615753418,0.290455532470364
"LOC107505722",16125.7718629474,-0.818979154698882,0.277224805162601,-2.9542058987778,0.00313474782525616,0.290455532470364
"PTPRD",117.471082615957,0.316372678142175,0.107214067221024,2.95085044661133,0.003169003175937,0.290455532470364
"SRPX2",7.13951416666636,0.663779555655106,0.224149369066934,2.96132689740872,0.00306316628397632,0.290455532470364
"UFSP2",34.619631079186,-0.262780007868298,0.0890488859520729,-2.95096345180253,0.00316784399171885,0.290455532470364
"VASN",65.01437980976,0.308149633789104,0.104385457118971,2.95203606224474,0.00315686060062614,0.290455532470364
"BRD9",17.6283597783128,0.383613923208134,0.130224427204316,2.94579082775508,0.00322130158742102,0.290621712185477
"CSF1",145.01238805987,0.327165134989328,0.111195270290509,2.94225765299706,0.00325828706663928,0.290621712185477
"LOC107497481",16.4982537479396,0.869327003740132,0.295273801394475,2.94413862535249,0.00323854905569614,0.290621712185477
"LOC107510482",213.53527142487,-0.261641320488881,0.0888257589263822,-2.94555682553443,0.00322373925610118,0.290621712185477
"ACSL3",68.694671398074,-0.215165249544096,0.0732171448064089,-2.93872767250086,0.00329562507102649,0.29154217680229
"WNT5B",16.4802349245575,0.453501426774523,0.154402069402857,2.93714604038935,0.00331248071460841,0.29154217680229
"ECI1",69.6442629007571,0.287700442886963,0.0982855470479946,2.92718971942512,0.00342040162967801,0.299060116173821
"EFS",10.1590969295701,0.441036315930375,0.151060719012191,2.91959629753108,0.00350485090375036,0.2998529943043
"LOC107498655",111.841597871749,0.453991042289562,0.155568198305962,2.91827666086793,0.00351971912050194,0.2998529943043
"UBE3A",63.2318431899287,0.248203584025587,0.0849350178275098,2.92227623392804,0.00347483207205811,0.2998529943043
"XPOT",143.11350351428,-0.167956360132149,0.0575095123220374,-2.92049703345839,0.00349473524328964,0.2998529943043
"ARHGAP31",111.317467879307,0.212221132326421,0.0729400341614265,2.90952883099486,0.00361973999003337,0.302254100247548
"INSR",116.576144338939,0.365191100345771,0.125707546375369,2.90508494418698,0.00367153442911353,0.302254100247548
"LOC107512713",285.686740466839,-0.282023028867094,0.0969597502385401,-2.9086608430123,0.00362980404705535,0.302254100247548
"PARD6G",7.16487736118529,0.703715845814071,0.242438966701785,2.9026515637632,0.00370018065645037,0.302254100247548
"RSPO3",5.49140841639275,0.887736249008976,0.305898023530879,2.90206598513495,0.00370710446503765,0.302254100247548
"SEC61G",569.519151444072,-0.287367016835147,0.0987785797087793,-2.90920377355463,0.00362350595619779,0.302254100247548
"TEX12",51.2720594032842,0.579120737331237,0.199182100822325,2.90749387088665,0.00364337483937864,0.302254100247548
"BBS9",13.1395942076738,0.377099772352014,0.130331589129218,2.89338735813415,0.00381110962824771,0.304563005688213
"CACNA1D",34.5169648670406,0.496303976194594,0.172458007432554,2.87782506352274,0.00400427124539918,0.304563005688213
"DAD1",253.484487108801,-0.184838159110463,0.0641447736916006,-2.88157785074025,0.00395689472354085,0.304563005688213
"ESPN",8.3456239962633,0.589838130765805,0.204141332951537,2.88936161157443,0.00386024877802565,0.304563005688213
"FAM20C",11.1624637467987,0.761954220602233,0.264191815386707,2.88409472294565,0.00392540660549225,0.304563005688213
"GPC6",32.4047616567586,0.382118115538214,0.133050716954377,2.87197336688717,0.0040791734396164,0.304563005688213
"HAUS2",50.0813013721861,-0.187009953763007,0.0650687450465392,-2.87403658437321,0.00405262016524004,0.304563005688213
"HBE1",68.0671413269033,-1.32147382751189,0.457354423967525,-2.88938678246113,0.00385993975668495,0.304563005688213
"LOC118611346",35.5026747383447,0.40580798072562,0.141003037122048,2.8780087933451,0.00400193983814761,0.304563005688213
"PEAK1",147.220902975913,0.152596573702402,0.0530841742549421,2.87461519076367,0.00404520181619423,0.304563005688213
"RAPH1",54.3677375298533,0.293058432454124,0.101930300730211,2.87508650867017,0.00403916813178315,0.304563005688213
"REXO1",20.8368958559012,0.550307590994655,0.191546055265429,2.87297793855417,0.00406622510353235,0.304563005688213
"SLC2A3",51.7930898740722,-0.571394709360534,0.198419825626789,-2.87972589208541,0.00398021052205296,0.304563005688213
