"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRP1",355.364858730845,0.288791378169781,0.0404732023920265,7.13537257004094,9.65253473694115e-13,3.84590702070812e-10
"LRRC8C",180.463360997422,0.278268670421645,0.0300582329006422,9.25765234907403,2.08976308899517e-20,6.28287272706398e-17
"MAP3K3",277.578783676997,0.108830340819038,0.0264670655927289,4.11191563483849,3.923896946212e-05,0.00329991501224794
"METTL21A",143.329162562337,0.191108100562363,0.0262379793984729,7.28364397501911,3.2492180788342e-13,1.44722580059482e-10
"MPDU1",75.4434113487288,0.157138393393234,0.0372468998768854,4.21883147087767,2.45571739895575e-05,0.00216979012453096
"MRTFA",125.741097574084,0.11562691967497,0.0297247144461509,3.88992533080305,0.000100275071685746,0.00729331117975244
"MTHFR",225.050515541185,0.167733166070778,0.0425792322028419,3.93931870992222,8.17133209417925e-05,0.00618040501664148
"NAPB",65.7131226648036,0.141182098136717,0.0368722030567989,3.82895749188723,0.000128687229766358,0.00910348603041307
"NCALD",59.0874443540516,0.178454482571846,0.0441112376179086,4.04555601267908,5.21990823780791e-05,0.00427038207264476
"NEB",27.4751968246923,0.293171684252373,0.0597641706430327,4.90547565703652,9.32011997471067e-07,0.000109886041976344
"NPY",25.3814695920215,0.451605959360081,0.081894497697289,5.51448475854112,3.49803218401418e-08,5.46329026557852e-06
"NR4A1",33.1065010752033,0.293450538139295,0.0695816164483985,4.21735730093188,2.47182144570714e-05,0.00216979012453096
"NUCB2",56.6724605932512,0.263902222413168,0.0469100924598779,5.62570245707537,1.84754571144521e-08,3.04364174326576e-06
"OGFR",18.1469026882444,0.269608919924551,0.0620205954332793,4.34708693202715,1.37957551142165e-05,0.00130636024412258
"OLFM4",127.466230501552,0.456370077408894,0.0986235925847652,4.62739254825515,3.70298242069572e-06,0.000419803923787106
"OXLD1",10.2642100654701,0.304995418693724,0.0728013088687083,4.18942218805105,2.79665657743448e-05,0.00241961093526813
"PABPN1",528.173003601029,0.10356992446088,0.0249882560554017,4.14474400419359,3.4019354183769e-05,0.00288110389728173
"PACRGL",17.321941401136,0.298292896553339,0.0574810831176607,5.18940980883657,2.10961652823931e-07,2.78793938116549e-05
"PEX5L",42.9361025062353,0.453975481898109,0.0781246249788285,5.81091406225802,6.21326543892354e-09,1.12432206489572e-06
"PHC2",328.820257818519,0.182536657706353,0.0308629086590752,5.9144346932018,3.33017333267861e-09,7.02608149101631e-07
"PIGM",54.9276138711503,0.292870223093069,0.0409616729376487,7.14985990779409,8.68665062584743e-13,3.60226415263591e-10
"PLEKHG2",117.754335130949,0.189352820596008,0.0361809542267244,5.23349437965199,1.66335066621742e-07,2.24441757225164e-05
"PPP4C",192.395685217976,0.166232288689557,0.0279415385592765,5.9492890249012,2.69309723382857e-09,5.8885795152768e-07
"PPP4R3A",682.612155193604,0.140036723391482,0.0206705491053627,6.77469779238477,1.24666573035187e-11,3.94536896663464e-09
"PREX1",123.604590859326,0.213372741294267,0.042052323709656,5.07398218389709,3.89575547570153e-07,4.88024534904027e-05
"PTAR1",189.001703421295,0.101931448848975,0.0253918979402761,4.01432965305414,5.96149797948512e-05,0.00477953164675254
